rownames(TME)	B_cells_naive_CIBERSORT	Plasma_cells_CIBERSORT	T_cells_CD8_CIBERSORT	T_cells_CD4_memory_resting_CIBERSORT	T_cells_CD4_memory_activated_CIBERSORT	T_cells_follicular_helper_CIBERSORT	T_cells_regulatory_.Tregs._CIBERSORT	NK_cells_resting_CIBERSORT	NK_cells_activated_CIBERSORT	Monocytes_CIBERSORT	Macrophages_M0_CIBERSORT	Macrophages_M1_CIBERSORT	Macrophages_M2_CIBERSORT	Dendritic_cells_resting_CIBERSORT	Dendritic_cells_activated_CIBERSORT	Mast_cells_resting_CIBERSORT	Mast_cells_activated_CIBERSORT	Neutrophils_CIBERSORT
TCGA.EA.A5ZE.01A	TCGA.EA.A5ZE.01A	0.00216044786665033	0.0931682200902552	0.107939708828487	0.0631321575748102	0	0.0384695332623456	0.0591337231570626	0	0.0666580135931669	0.0417836974070762	0	0.116496245464843	0.189612474244382	0.142697553906038	0.00834857306334498	0.0703996515415383	0	0
TCGA.ZJ.AAXT.01A	TCGA.ZJ.AAXT.01A	0.0292079223703167	0.0365630202273746	0.0538705310243428	0.191564668067177	0.001632527554793	0.0477741247869924	0.00296080705744755	0.014514422302204	0.045687140200025	0	0.189656474556838	0.213155303583872	0.0598459574153836	0	0.0118148892762731	0	0.0980958210959453	0.00365639048101442
TCGA.DS.A0VK.01A	TCGA.DS.A0VK.01A	0.0369972548232942	0.0263363970096951	0.111230781110514	0.145776799093161	0	0.0131285704449286	0.0387677259339784	0	0.0390386271484851	0.00615940335652343	0.137521323459906	0.160160055148278	0.110758157361856	0.106329549666363	0	0.067795355443017	0	0
TCGA.VS.A9UD.01A	TCGA.VS.A9UD.01A	0.0314162931954085	0.0361469756136069	0.197111308618625	0	0.130997692287254	0.0103818527826445	0.0210271929094871	0	0.104194064726145	0	0.0703292246995266	0.0993555602358381	0.155927621193206	0.00593372333793234	0.0428420822559329	0.0896260743779577	0	0.00471033376643449
TCGA.FU.A3YQ.01A	TCGA.FU.A3YQ.01A	0.0257292910778754	0.142911753852222	0.0784624666150328	0.177701426135465	0.0353972607493481	0	0.0103424922243738	0	0.0582042028530838	0.00251339003738477	0.082949648096451	0.187649270690459	0.0929701599520111	0.0765632757888546	0.00460591839839986	0	0.014280375623014	0.00971906790602381
TCGA.EK.A2H1.01A	TCGA.EK.A2H1.01A	0.00159630795112164	0.0385241501347982	0.0366283960951499	0.0833406985368435	0.0398519849127049	0	0.00853044644760105	0.0107041699871381	0.0785923875356607	0	0.167186243987305	0.18052465943395	0.125406503449884	0	0.0275603413408203	0	0.199722064163243	0
TCGA.VS.A8Q8.01A	TCGA.VS.A8Q8.01A	0.0272901618899609	0.0603566718395678	0.227981889387958	0.0306955098463608	0.0910885877329887	0.0447203869740145	0.0161660700027125	0	0.0970322237618497	0.00106337977358556	0.0318150122228839	0.147222075583469	0.0797343298963536	0.0822795607047977	0.0255715846753142	0.0283718760981632	0	0.00861067961001998
TCGA.FU.A3TQ.01A	TCGA.FU.A3TQ.01A	0.0566425392049363	0.0501185503189845	0.0453384193846882	0.265696643335636	0.00321934609611093	0.00134702273447787	0.0271712591875582	0.00245731583540356	0.0456400692637338	0.00915741082213668	0.101199149082832	0.0982534559204327	0.109219056177757	0.0689590098500335	0.067437759823665	0	0.0302923175387209	0.0178506754228927
TCGA.DR.A0ZM.01A	TCGA.DR.A0ZM.01A	0.00364394134047419	0.0257877340739919	0.154971169320913	0	0.000965016059688438	0.0250841036258792	0.13235746653975	0	0.166628259885711	0.0097850567426066	0.0696911626906399	0.299745434464777	0.0494213348001	0.0267835947777965	0	0.0290979454142663	0	0
TCGA.VS.A8EI.01A	TCGA.VS.A8EI.01A	0	0.127839493914742	0.221134199032182	0.100887093155004	0.055333283717891	0.00296194975878336	0.0649435659799229	0.0153301170389566	0.0357949581791476	0.0118956166849261	0.0663657825860275	0.172766744617426	0.043561378625561	0.0198655904469881	0.00729571669819486	0.0540245095642472	0	0
TCGA.EA.A410.01A	TCGA.EA.A410.01A	0.0566890942225954	0.021951420327833	0.347613840265127	0	0.0287503290347069	0.0239707923832625	0.0367296032767553	0.0325847922654099	0.0347304121034482	0.0122489020674646	0.293343946559232	0.0701431945317926	0.0412436729623726	0	0	0	0	0
TCGA.C5.A1BJ.01A	TCGA.C5.A1BJ.01A	0.0306402376783311	0.0154772647691848	0.0956269344713357	0.179689605262757	0.0908254849541932	0.0155618917134931	0.0680032218187665	0	0.0648632740847637	0.00924598488294981	0.0541871509214149	0.103734894973206	0.0561815659021525	0.071405875984858	0.072629161500688	0.0313831043087874	0	0.0405443467731187
TCGA.EA.A411.01A	TCGA.EA.A411.01A	0.0272511928109593	0.133463409040543	0.0215861964673055	0.220804792228079	0.0149160323928931	0.0402776199418792	0	0.0113904793153341	0.011963624045586	0.0071497754832548	0.191650463257682	0.0575977920559459	0.0707239053770032	0.0800606145941919	0.0775914312863824	0.0335726717029613	0	0
TCGA.EA.A78R.01A	TCGA.EA.A78R.01A	0.0265245308798015	0.0367434511308666	0.092199805574046	0.0166629519602025	0.0229486814617474	0.0667032470906811	0.00666153469247592	0.0115461183070644	0.0431221329587045	0.00592778244005497	0.103027557416397	0.256174546990469	0.0956851667168236	0.0437229159457383	0.125285267034702	0	0.039403861010548	0.00766044838967718
TCGA.VS.A9U5.01A	TCGA.VS.A9U5.01A	0.0130656055158328	0.0711432758648018	0.214369086898616	0.0683022510289525	0.0601957408166512	0.0203890030377617	0.0933728262455124	0.0410030388414425	0.0349413629911142	5.98053223768157e-05	0.0836491147421159	0.117860286807655	0.0900831677816396	0.00191110562886891	0.0420517606431653	0.0456975476475946	0	0
TCGA.C5.A1MI.01A	TCGA.C5.A1MI.01A	0.0859315171959059	0.05461267755595	0.210118114922415	0.122305358813038	0.0593813435939527	0.046753838373487	0.0651769200380671	0	0.0237197366839021	0.0132695272400495	0.0805575223983774	0.0823695461857911	0.0914632616803254	0.00917533780563486	0	0.0551652975131046	0	0
TCGA.C5.A2M1.01A	TCGA.C5.A2M1.01A	0.0844985740369724	0.0538748181080984	0.275314928385702	0.0501055857948123	0.112147639292133	0.0586554504147067	0.0095095556550612	0	0.0894744301268243	0.0219339093010514	0	0.0888509814433482	0.115413431913981	0.0018012506661917	0.00921128250903924	0.0229632366475266	0	0.00213538063004604
TCGA.C5.A1BI.01B	TCGA.C5.A1BI.01B	0.0367113515760444	0.0814384392699352	0.161838227532802	0.0398626086977106	0.0872297712370931	0	0.0323765720699386	0	0.0958024162582979	0.0118499663577964	0.0896090614567499	0.119231259700353	0.103460971347872	0.0290837043246628	0.00486215103169265	0.0929161446840442	0	0.0137273544550065
TCGA.EA.A1QT.01A	TCGA.EA.A1QT.01A	0.0150546653189782	0	0.0653935041952469	0.117486896451033	0.0400188725580852	0.101897123940834	0.00585937205953698	0	0.0781105202250348	0.0248479283923514	0.0703939231116702	0.205719051786474	0.149366114316421	0.0534587278749023	0.00204102831539576	0.0693077719504781	0	0.00104449950355894
TCGA.VS.A958.01A	TCGA.VS.A958.01A	0.0204384199632791	0.0480913034030546	0.271544832714804	0	0.127265878162302	0.0467378266589937	0	0.0212693028207592	0.133429324936279	0.0194203234838342	0.0256607456495828	0.087584290269692	0.0841898981907055	0.0143395723560895	0.0177696119963815	0.069908249193993	0	0.0123504202002499
TCGA.C5.A1ME.01A	TCGA.C5.A1ME.01A	0.0596502194596511	0.128847627115291	0.235579404682015	0.222538723094624	0.0581418592539122	0	0.0503955653115212	0.0542927953425078	0.0154808937640068	0.0228390766457615	0.0437603856192062	0.00318226899032829	0.0511350390088474	0	0.0319023694060155	0.0208655426020873	0.00138822970422373	0
TCGA.VS.A9V1.01A	TCGA.VS.A9V1.01A	0.0986588465924337	0.279866991079278	0.0662398030166897	0.107156356595162	0	0.00699909370787845	0.0115136477639103	0.0397618483503118	0.0159299626753128	0	0.0283093185436616	0.0065422487864245	0	0	0.0118890323009265	0	0.0641933371264754	0.262939513461535
TCGA.VS.A9UT.01A	TCGA.VS.A9UT.01A	0.0514661393974714	0.113472467803571	0.261795537286031	0	0.0577989960280887	0.0535635480674878	0.00748179804497043	0	0.048820321509893	0.0100475998441216	0.162542904618211	0.0935950703404808	0.127916689000617	0.00296821607208022	0	0.00410165302907213	0	0.00442905895790426
TCGA.FU.A3EO.01A	TCGA.FU.A3EO.01A	0.0071462267792771	0.0967354702308075	0.0783126226942046	0.199683356181009	0.0561017885776964	0.00678738317105947	0.0534146258320087	0	0.0520574245460124	0.0402197195520458	0.00685592438816914	0	0.154587162957862	0.070979380573991	0.0974427550653739	0.0684097132470828	0	0.0062382490365792
TCGA.DS.A1O9.01A	TCGA.DS.A1O9.01A	0	0	0.204932948735962	0	0.102686221622919	0.0394033125556943	0	0	0.105471634296991	0.0771129703836592	0.00654623827135371	0.274426011258396	0.131114293989695	0.0142492614735912	0	0.0440571074117392	0	0
TCGA.ZJ.AAX8.01A	TCGA.ZJ.AAX8.01A	0.00072857714584436	0.0497754964892631	0.203122389097198	0.16459921501474	0.00158458384399148	0.0397137782577434	0.0574207200581694	0.00967611970198534	0.0596161557472249	0.023544221502232	0.0615129091826409	0.0894439646282735	0.0859655123406496	0.0315336434275316	0.0378488196801478	0.0839138938823647	0	0
TCGA.MY.A913.01A	TCGA.MY.A913.01A	0.00764231624788773	0.127950849217994	0	0.0559574780575045	0.0182305334672972	0.00225675285318205	0.0138686018215182	0	0.158576571416209	0	0.220097185200862	0.0946393772080251	0.131105555173032	0	0.150743880075761	0.00487749754615906	0	0.0122560170863115
TCGA.C5.A7UI.01A	TCGA.C5.A7UI.01A	0.00558956567542029	0.126310163071485	0.0981315476725007	0	0.00804691635060941	0.0892862133427993	0.155653491280537	0.0818331717633447	0.0882055205043225	0	0.0359611690149397	0.0863963078223155	0.0551798084143122	0	0.161298871210967	0.00810725387644707	0	0
TCGA.EA.A44S.01A	TCGA.EA.A44S.01A	0	0.0177351235704722	0.139198416439464	0.0567895183189586	0	0.038421646339788	0.0902404589661253	0.0149535458404625	0.0724160984213435	0	0.270331855670812	0.0637113382979728	0.14471312573467	0.0185012206205074	0	0.072987651779424	0	0
TCGA.FU.A2QG.01A	TCGA.FU.A2QG.01A	0	0.000671895137566825	0.160697751619561	0	0.107671882380683	0.0678637152875811	0	0.100626751882149	0.147315517056703	0	0.152080664302447	0.0375866604938415	0.0508367461912451	0.00590932470320299	0.117016556221464	0.0517225347235548	0	0
TCGA.Q1.A73O.01A	TCGA.Q1.A73O.01A	0.0120527798007647	0.0687009781294423	0.211049591114357	0.0260056967151237	0.118961595211446	0.0304606650343951	0.00178805576468537	0.137328509818038	0.0421510562601922	0.00931207679677952	0.0469158187398237	0.137491282971325	0.0319086837847419	0	0.0440004491604701	0.0818727606984154	0	0
TCGA.EK.A2R7.01A	TCGA.EK.A2R7.01A	0.0757455261099404	0.160112808346463	0.146091331180816	0.0950661309243986	0.0166155397637204	0.0377932023875703	0	0	0.0875961729140231	0.0146938994057038	0.0683884554121571	0.140554830955964	0.0688724379102283	0.00810574047605998	0	0.0801547904849455	0	0.000209133728009872
TCGA.LP.A4AU.01A	TCGA.LP.A4AU.01A	0.0257357223244647	0.0997799818796469	0.225456863599622	0.0726657691470943	0.00235962456502073	0.0789022653036554	0.00165194475595808	0	0.121673341758	0.00169231666022785	0.00818397461091086	0.0584576828857752	0.0588806916087648	0	0.179926209576163	0	0.00816482181850251	0.0564687895061931
TCGA.ZJ.AAXU.01A	TCGA.ZJ.AAXU.01A	0.0523062630742893	0.193709024891463	0.20345062203524	0.0595882209925191	0.00615236042674094	0.0519681519952466	0.107146388807863	0.00433024028132812	0.0872902595897174	0.0109648745640922	0.0206873144360071	0.103954372302957	0.0308822197793683	0.0053730587949407	0.0379378703521435	0.0242587576760828	0	0
TCGA.C5.A2LY.01A	TCGA.C5.A2LY.01A	0.0229175212126475	0	0.29073268310403	0	0.0502666610024532	0.0528398700435133	0.0178223572233009	0	0.139303350200036	0	0.100165268337949	0.076066988569157	0.103145718143192	0.0377345581019137	0.00541491481189624	0.0877506335522386	0	0
TCGA.EK.A3GJ.01A	TCGA.EK.A3GJ.01A	0.00346776144112372	0.00465446551150399	0.241583400318018	0.0640479151615127	0.128532949816862	0.0347189883279356	0.00042632892718885	0.10213437663328	0.00922536143585625	0	0.0248453455294358	0.217451053665561	0.144630664124995	0.00579129536136102	0.0111842866663304	0	0.00600898426379869	0.00129682281523642
TCGA.C5.A7XC.01A	TCGA.C5.A7XC.01A	0	0.122739505759382	0.0549386264571586	0.114239986298315	0	0	0.0596089433460793	0.0185093359601635	0.174171181802027	0.0151463356373693	0.0602981397288778	0.0457036123761807	0.0669816921872328	0.0820900113165142	0.0695534731988743	0.110394850182367	0	0.00562430574945814
TCGA.C5.A1BQ.01C	TCGA.C5.A1BQ.01C	0.00578243230178532	0.0402149556057965	0.461653335180533	0	0.140150517901729	0.0185275743612905	0.0183613460606883	0.011731568726947	0.0878454529209431	0.0228639519249769	0	0.082941669081441	0.0899663588740856	0.00824036464132496	0	0.011720472418459	0	0
TCGA.C5.A1M7.01A	TCGA.C5.A1M7.01A	0.0528255964482869	0.180385374645453	0	0.155387011028526	0.0702578614142846	0.00251263058809561	0.0070216247454447	0.136898942062053	0	0.00564592661611324	0.0848176252415998	0.0970982487525587	0	0.02703260693356	0.0581861126630429	0.013572991612149	0.06528398498514	0.0430734622636929
TCGA.LP.A4AV.01A	TCGA.LP.A4AV.01A	0	0.0490786262439939	0.12485399986338	0	0.0621767017393791	0.0394108417358598	0.12592700833261	0.0176005286127674	0.0910818534638587	0.00441725164940849	0.128490290584454	0.174134382479966	0.0920871251460638	0.00339886802104381	0.0265298716090767	0.0608126505181375	0	0
TCGA.IR.A3LH.01A	TCGA.IR.A3LH.01A	0.011265394576516	0.0563311745256039	0.234758475090245	0	0.092897502499077	0.00026264356777768	0.0377422846516257	0	0.0131825471233113	0	0.215272312369345	0.184322082762814	0.115598895579201	0	0	0.0383666872544833	0	0
TCGA.JW.A5VJ.01A	TCGA.JW.A5VJ.01A	0.0836697473043383	0.0701434631413438	0.0938925743216944	0.124080371046258	0	0.0536070068579114	0.0092281814442802	0	0.0555911881815983	0.00307287569332213	0.133875764009094	0.128791741816904	0.103042786785721	0.017199493771604	0.0623153322548157	0.0614894733711143	0	0
TCGA.C5.A7CJ.01A	TCGA.C5.A7CJ.01A	0.0601466695907336	0.0700410752814509	0.0518154754512245	0.26561502941777	0.0621649933180311	0	0	0.0604015046148091	0.0120394790036204	0.018533428501246	0.0733452263941648	0.0802915002475858	0.0423642809213066	0.0516241701786009	0.0292822533471429	0.105738451869596	0	0.0165964618627174
TCGA.EX.A3L1.01A	TCGA.EX.A3L1.01A	0	0.0509553581433116	0	0.136301186158742	0	0.0244210628557021	0.0113673131714182	0	0.0683084274370315	0	0.30033462011879	0.00795572560151908	0	0	0.105250619203684	0	0.179639918648687	0.107219847297637
TCGA.MY.A5BE.01A	TCGA.MY.A5BE.01A	0.0493815820617381	0.0185006825997216	0.412143327350418	0	0.10817060876848	0	0.0464728921600288	0	0.0381247508175227	0	0.0498313485357416	0.129577023151264	0.0511081775124039	0.0226248381421992	0	0.0677438778024757	0	0
TCGA.5M.AAT6.01A	TCGA.5M.AAT6.01A	0.0179488529526368	0.040062899534574	0.162292525692161	0.104460901752432	0.0897802063496091	0.0206937164608393	0.00119329287390712	0.00343173845800789	0.0330933491216676	0.0115651904844977	0.142486856453306	0.149688473809586	0.16962715166459	0.00359687808056568	0	0.0496042303277866	0	0.000473735983833552
TCGA.C5.A7CO.01A	TCGA.C5.A7CO.01A	0	0.00378915099637362	0.268134369480158	0.0338763140255107	0	0.0619723515235369	0.124134614796472	0.0199360611951095	0.0824013324004043	0.0781720852039778	0.0156174552574291	0.0778102897316259	0.0588112179611299	0.0436132257219856	0.0846821323839713	0.0470493993223155	0	0
TCGA.CM.5344.01A	TCGA.CM.5344.01A	0.0629151239508701	0.0439059620268591	0.0107573314979397	0.140204508084909	0	0	0.0552485750221846	0.0126262393698307	0.00409373526231831	0	0.507479141640473	0.0647133594296551	0.0841712289473186	0	0	0.0138847947676411	0	0
TCGA.AA.3866.01A	TCGA.AA.3866.01A	0.0790514973900842	0.018564106786255	0.0430443741766863	0.172569635831254	0.0523440042195538	0.0138753092724492	0.0117221661116544	0.0263602113876241	0.0107194439060688	0	0.264161242020995	0.0672378944431903	0.187579874712698	0.0201619373717616	0	0	0.00461049710773933	0.0218798075110298
TCGA.AA.3833.01A	TCGA.AA.3833.01A	0.0627927752136212	0.0986295634141545	0.114383027623665	0.0916654045242265	0.0714967099893859	0.0190375461707194	0.00695826881196255	0.0342835533682956	0	0	0.180880677361416	0.0407624869965584	0.124339093354267	0	0	0	0.102137324093206	0.0375991774949883
TCGA.A6.6654.01A	TCGA.A6.6654.01A	0.0604874155566321	0	0.0558135000788354	0.123063058279614	0.0154834699227539	0	0.0374218974853395	0.0364169678424027	0	0	0.363062524578502	0.100084753224743	0.123257381516175	0.00679711705714348	0	0	0.0633081871914553	0.0148037272664041
TCGA.CM.5860.01A	TCGA.CM.5860.01A	0.0400561696976801	0.037583712191823	0.0386246161265744	0.125691195682109	0.0181534435214834	0.0174458886220309	0.0308476001976331	0.00059208007457118	0.023348268328478	0	0.365317384485617	0.100303472187689	0.145780051792721	0.0146669308423114	0	0.0323589555890935	0.00923023066018448	0
TCGA.AZ.4684.01A	TCGA.AZ.4684.01A	0.0308639464333051	0.150443607377043	0.00631578578637201	0.188371818097496	0.0403755772438481	0	0.0372528845843475	0.0434934541327797	0	0	0.240260899080762	0.00883330023238103	0.0799449405325569	0.0127771243318955	0.0134533685094547	0	0.123657139083582	0.0239561545741752
TCGA.D5.6534.01A	TCGA.D5.6534.01A	0.0330375867442477	0.0270512994240725	0.056743053735093	0.129700817815768	0.00402409104085022	0.0154684149995757	0.0687419000930329	0.00710479206772599	0.00950361918881131	0.00461693038151822	0.257802645962653	0.0928963930018589	0.153806353701845	0.10051099765742	0	0.00768901040936768	0.00646892937869417	0.0120272002478755
TCGA.AA.3549.01A	TCGA.AA.3549.01A	0.0301066797468551	0.061267044234082	0.0569062891170023	0.0908364884750174	0.00528101388920164	0.0036442079907548	0.0618637688554044	0.0490762361813414	0.000850624504484972	0	0.252824451093476	0.0365435569048024	0.0314124315003659	0	0	0	0.291638906006574	0.0277483015006375
TCGA.CM.6162.01A	TCGA.CM.6162.01A	0.0558509338302188	0	0	0.297711853519888	0	0.0165513277391696	0	0.0601128119259168	0	0.0142115056569142	0.183777637296638	0.100335822791318	0.152555223828988	0.0103262380002689	0	0.0158871264919737	0.0405841069469057	0.0498334486431466
TCGA.AD.6901.01A	TCGA.AD.6901.01A	0.0471830968512964	0	0.060113312155147	0.150767021403025	0.000892545167360277	0.0282985063056044	0.0013872954421547	0	0.0429874120107084	0	0.300882979908159	0.142298244190728	0.159696159970301	0.0207303729736401	0	0.0447630536218754	0	0
TCGA.CM.6164.01A	TCGA.CM.6164.01A	0.0683320293589332	0.0570975552334789	0.1341973078295	0.12185241409834	0	0.0342152880602876	0.0109201310032513	0.0105901177645846	0.0528044981445437	0	0.28520121488526	0.104061193344916	0.0709650056122217	0	0	0	0.0491959352940677	0.000567309370615403
TCGA.G4.6311.01A	TCGA.G4.6311.01A	0.145522465395956	0.0443570217144066	0.00636207649422206	0.039444585592856	0	0.0305262232593879	0.0334674919738538	0.00137165713899859	0	0	0.502985011529672	0.0331887561439274	0.0822956790645842	0	0	0	0.0739866453903342	0.00168422822298391
TCGA.CM.4751.01A	TCGA.CM.4751.01A	0.0647922712519597	0.0896170798871754	0.117934469584207	0.210342845372577	0.0661170576879662	0.0121386142989069	0.00739826679701605	0	0.0619656219521363	0.00855760250534426	0.0434804320040886	0.104581572539727	0.0951280851043962	0.0225899067590994	0	0.0953561742553999	0	0
TCGA.AA.3812.01A	TCGA.AA.3812.01A	0.00453904552140917	0.0368551214799724	0.0359402342840992	0.0234751109697194	0	0.00730907227221827	0.0879505031348102	0	0	0	0.670873130252187	0.0069145522096221	0.0594435188393465	0	0	0	0.0666997110366157	0
TCGA.AZ.4323.01A	TCGA.AZ.4323.01A	0.257620487197208	0.110057932221817	0.165756336780082	0.186622693628526	0.0128462111668246	0.0129794080855478	0.0589998991768689	0.0150555578320723	0	0.0117584440698079	0.0661633071095337	0.0376866155753985	0.0564826213956194	0	0	0.00797048576069323	0	0
TCGA.CM.4752.01A	TCGA.CM.4752.01A	0.0614709384163622	0.064916031076016	0.0399239752521028	0.274501179607765	0.11696038748249	0	0	0.0140907588130738	0.0108377949574937	0.010519749670383	0.0318195472033247	0.143698620487381	0.166866000216068	0.0315768399004422	0	0.0325844386158156	0	0.000233738301283537
TCGA.D5.6926.01A	TCGA.D5.6926.01A	0.0273151765120349	0.0667868145956843	0.0364800335689817	0.077209307711852	0.00644764487223539	0	0.0203537603634215	0.0139624299174936	0.00895947749779054	0	0.432623784164931	0.10985612607191	0.0644026127186912	0	0	0	0.102139963812679	0.0334628681922945
